catchment_id,date,burned_area,rainfall,temperature,aod,chla,lake_surface_water_temperature,tsm,land_cover
579,2021-01,0.0,0.0011014035471058,-14.447124965216489,,,,,10.0
580,2021-01,0.0,0.0011761586991724,-10.25087199877665,0.1945,,,,10.0
581,2021-01,0.0,0.0009503380584495,-14.308399274272276,,,,,10.0
582,2021-01,0.0,0.0009163807956156,-14.008018887427522,,,,,10.0
583,2021-01,0.0,0.0010028149811205,-12.153277834000107,0.1261944444444444,,,,10.0
584,2021-01,0.0,0.0009768254933533,-13.067050515451712,,,,,10.0
585,2021-01,0.0,0.0007238624496039,-15.037515500210745,,,,,20.0
586,2021-01,0.0,0.0007383752492842,-9.370800830471865,,,,,10.0
587,2021-01,0.0,0.0,-13.130310064062826,,,,,80.0
588,2021-01,0.0,0.0012655611959871,-10.674644995248414,0.1308945714285714,,,,10.0
589,2021-01,0.0,0.0012047983584579,-10.856218678464144,0.1478042679837892,,,,10.0
590,2021-01,0.0,0.0006905671087679,-15.194280033140853,,,,,20.0
591,2021-01,0.0,0.0007318746177134,-9.864553805662275,,,,,10.0
592,2021-01,0.0,0.0005787971175063,-6.990935344080742,,,,,10.0
593,2021-01,0.0,0.000903105351108,-12.078704686318645,,,,,20.0
594,2021-01,0.0,0.0008989389864382,-10.576948711436245,,,,,10.0
595,2021-01,0.0,0.0009312461940226,-10.041225612657936,,,,,10.0
596,2021-01,0.0,0.0009938991196728,-10.696845056677354,,,,,40.0
597,2021-01,0.0,0.000784068169969,-11.046259423458183,,,,,40.0
598,2021-01,0.0,0.0005081336823877,-6.660071375036722,,,,,80.0
599,2021-01,0.0,0.0009378074236489,-12.754517044559575,,,,,10.0
600,2021-01,0.0,0.000607444954691,-11.225099630595082,,,,,10.0
601,2021-01,0.0,0.0006034172949966,-11.218900733865697,,,,,10.0
602,2021-01,0.0,0.0007506451137639,-12.760496635133814,,,,,10.0
603,2021-01,0.0,0.0006687905517992,-10.922976569719197,,,,,40.0
604,2021-01,0.0,0.0008439835039553,-10.508980486469852,,,,,40.0
605,2021-01,0.0,0.0010140156872845,-12.31396944326309,,,,,10.0
606,2021-01,0.0,0.0008867703256782,-10.475880763920951,,,,,40.0
607,2021-01,0.0,0.0003929868219074,-7.617294481065509,,,,,80.0
608,2021-01,0.0,0.0007145694025136,-10.747088475381162,,,,,80.0
609,2021-01,0.0,0.000380324932712,-7.167941497474578,,,,,80.0
610,2021-01,0.0,0.0003481722004986,-7.773989884571335,,,,,40.0
611,2021-01,0.0,0.0003506182486861,-7.099540549359341,,,,,30.0
612,2021-01,0.0,0.0006853736815628,-12.177839168425493,,,,,10.0
613,2021-01,0.0,0.0007290597883638,-10.56926003186076,,,,,40.0
614,2021-01,0.0,0.0007781129208979,-11.93931946566452,,,,,10.0
615,2021-01,0.0,0.0007291559836378,-11.658186832551015,,,,,10.0
616,2021-01,0.0,0.0006110709039148,-11.84594267705006,,,,,10.0
617,2021-01,0.0,0.0007054782750271,-11.285291232857624,,,,,10.0
618,2021-01,0.0,0.0006139666962402,-9.719853669853606,,,,,30.0
619,2021-01,0.0,0.0005269203213629,-11.572607996130465,,,,,10.0
620,2021-01,0.0,0.0001745165514724,-2.9075645583504675,,,,,30.0
621,2021-01,0.0,0.0008727030086295,-10.37348637734688,,,,,10.0
622,2021-01,0.0,0.0005001815845844,-8.573336972472458,,,,,40.0
623,2021-01,0.0,0.000506742907343,-10.676281787503129,,,,,10.0
624,2021-01,0.0,0.0006909113255915,-9.331975120626442,,,,,10.0
625,2021-01,0.0,0.0006743114320215,-10.656358731177534,,,,,10.0
626,2021-01,0.0,0.0008091692333122,-10.43238239669212,,,,,10.0
627,2021-01,0.0,0.0006176981953558,-8.763961742770277,,,,,10.0
628,2021-01,0.0,0.0006093013910231,-7.265752107353592,,,,,10.0
629,2021-01,0.0,0.0007209324742908,-5.6344270275484885,,,,,40.0
630,2021-01,0.0,0.0007912631956514,,,,,,80.0
631,2021-01,0.0,0.0011912923184809,-14.329667072911375,,,,,10.0
632,2021-01,0.0,0.0,,,,,,10.0
633,2021-01,0.0,0.0008097903354351,-4.671845762200533,,,,,80.0
634,2021-01,0.0,0.0013876195827436,-1.919772794583932,,,,,80.0
635,2021-01,0.0,0.0018672927055866,-2.172806120067722,,,,,80.0
636,2021-01,0.0,0.0011830556238962,-2.6276733802584737,,,,,80.0
637,2021-01,0.0,0.0018499946898568,-1.156128386902991,,,,,80.0
638,2021-01,0.0,0.0007764223601263,-16.524997949087464,,,,,80.0
639,2021-01,0.0,0.0009761266092865,-14.492227061613056,,,,,80.0
640,2021-01,0.0,0.0,,,,,,80.0
641,2021-01,0.0,0.0,,,,,,80.0
642,2021-01,0.0,0.0006843045040446,-14.297576126049556,,,,,80.0
643,2021-01,0.0,0.0,,,,,,80.0
644,2021-01,0.0,0.0,-14.565065888435583,,,,,80.0
645,2021-01,0.0,0.0008601052831246,-13.729728146890553,,,,,80.0
646,2021-01,0.0,0.0,,,,,,10.0
647,2021-01,0.0,0.0,,,,,,80.0
648,2021-01,0.0,0.0,,,,,,10.0
649,2021-01,0.0,0.0012817159718828,-12.670198905243458,,,,,80.0
650,2021-01,0.0,0.0,,,,,,10.0
651,2021-01,0.0,0.0008963083432837,-11.83943251304041,,,,,80.0
652,2021-01,0.0,0.0008364584175524,,,,,,10.0
653,2021-01,0.0,0.0,,,,,,10.0
654,2021-01,0.0,0.0008735177191908,-13.503975374615855,,,,,10.0
655,2021-01,0.0,0.0,,,,,,10.0
656,2021-01,0.0,0.0007751038493369,-8.93428340370139,,,,,10.0
657,2021-01,0.0,0.0009707938648743,-10.90844098162905,,,,,10.0
658,2021-01,0.0,0.0008488323418077,-11.093820938664466,,,,,10.0
659,2021-01,0.0,0.0025517795113501,-1.5146722086946314,,,,,10.0
660,2021-01,0.0,0.002193836455713,-6.659486750120736,,,,,10.0
661,2021-01,0.0,0.0014987816043473,-1.9300282239662396,,,,,40.0
662,2021-01,0.0,0.0010860594902876,-20.929219022361156,,,,,80.0
663,2021-01,0.0,0.001179112579884,-20.026864735228447,,,,,80.0
664,2021-01,0.0,0.0008357078316426,-17.694164213228376,,,,,80.0
665,2021-01,0.0,0.0011357342702922,-14.481606984565738,,,,,10.0
666,2021-01,0.0,0.0008853027682612,-17.101429715720535,,,,,80.0
667,2021-01,0.0,0.0008361450674198,-15.620458246046478,,,,,80.0
668,2021-01,0.0,0.0010804445671813,-14.757239437542731,,,,,10.0
669,2021-01,0.0,0.000974081331141,-16.22262584727295,,,,,80.0
670,2021-01,0.0,0.0010775927332815,-15.23166505078199,,,,,80.0
671,2021-01,0.0,0.0,,,,,,80.0
672,2021-01,0.0,0.0010206740228113,,,,,,80.0
673,2021-01,0.0,0.0,,,,,,80.0
674,2021-01,0.0,0.0010141092905557,-14.686466884060849,,,,,80.0
675,2021-01,0.0,0.0007153514449868,-13.591245695700009,,,,,10.0
676,2021-01,0.0,0.0012642286211099,-13.148177496040011,,,,,80.0
677,2021-01,0.0,0.0014070089785036,-13.10420451830788,,,,,10.0
678,2021-01,0.0,0.0009171672457897,-15.13865913249411,,,,,80.0
679,2021-01,0.0,0.0011190936134495,-13.673856156568304,,,,,10.0
680,2021-01,0.0,0.0014567649717181,-13.107420130357072,,,,,10.0
681,2021-01,0.0,0.00123433706754,-13.40135664473964,,,,,10.0
682,2021-01,0.0,0.0007799912274716,-12.77801651727583,,,,,10.0
683,2021-01,0.0,0.0007983140525993,-14.041475299690536,,,,,10.0
684,2021-01,0.0,0.0009401118261394,-11.733026937942755,,,,,10.0
685,2021-01,0.0,0.0005886184173169,-11.88339602861001,,,,,10.0
686,2021-01,0.0,0.0010284975245739,-13.429762103993378,,,,,10.0
687,2021-01,0.0,0.0008084941533979,-12.376218948970598,,,,,10.0
688,2021-01,0.0,0.0,,,,,,10.0
689,2021-01,0.0,0.0006470739720043,-11.960310809110515,,,,,10.0
690,2021-01,0.0,0.0006399801500416,-11.767108170704148,,,,,10.0
691,2021-01,0.0,0.000667527111496,-11.63874051529649,,,,,10.0
692,2021-01,0.0,0.0009351867595341,-11.157451615777312,,,,,10.0
693,2021-01,0.0,0.0007251765457567,-11.527378748197744,,,,,10.0
694,2021-01,0.0,0.0009382966024151,-11.25138298772994,,,,,10.0
695,2021-01,0.0,0.0018162281855388,-3.777174588392388,,,,,10.0
696,2021-01,0.0,0.0019425687155237,-2.9523983534945994,,,,,10.0
697,2021-01,0.0,0.0004351617026107,-10.059990333336902,,,,,10.0
698,2021-01,0.0,0.0008549029507018,-10.830478085753716,,,,,10.0
699,2021-01,0.0,0.0008170379470422,-10.759112401162398,,,,,10.0
700,2021-01,0.0,0.0,-4.088611020324038,,,,,30.0
701,2021-01,0.0,0.0017230123160061,-3.4699471914639943,,,,,80.0
702,2021-01,0.0,0.0009715626929644,-10.310769013435586,,,,,10.0
703,2021-01,0.0,0.0009127473958111,-9.844242721662004,,,,,10.0
704,2021-01,0.0,0.0010003269528624,-9.98857923192594,,,,,10.0
705,2021-01,0.0,0.0,,,,,,10.0
706,2021-01,0.0,0.0008127850473333,-9.647459135287598,,,,,10.0
707,2021-01,0.0,0.0005731677684418,-9.44631889279454,,,,,10.0
708,2021-01,0.0,0.0017658212364323,-8.282397994052284,,,,,10.0
709,2021-01,0.0,0.0007575514002302,-7.835651712178302,,,,,10.0
710,2021-01,0.0,0.0006784222898659,-4.565984040947356,,,,,10.0
711,2021-01,0.0,0.0020824133986503,-6.766144088136571,,,,,10.0
712,2021-01,0.0,0.0012067807030665,-5.221703672869173,,,,,10.0
713,2021-01,0.0,0.0011511131648226,-5.58650938581942,,,,,40.0
714,2021-01,0.0,0.002038646849769,-1.3368823471889613,,,,,10.0
715,2021-01,0.0,0.0020202644047913,-5.777866601431221,,,,,10.0
716,2021-01,0.0,0.0024720449943548,-4.454123203728767,,,,,10.0
717,2021-01,0.0,0.0021679357814567,-3.2259548415785884,,,,,10.0
718,2021-01,0.0,0.0018185966967896,-2.707919517909982,,,,,10.0
719,2021-01,0.0,0.0011216033128675,-21.076041715888536,,,,,80.0
720,2021-01,0.0,0.0011165764061388,-16.507938557286387,,,,,30.0
721,2021-01,0.0,0.0009322803346094,-18.224429337696336,,,,,80.0
722,2021-01,0.0,0.0008876215545114,-17.941108080135848,,,,,80.0
723,2021-01,0.0,0.0025196995464739,-10.51940109088854,,,,,10.0
724,2021-01,0.0,0.0012112002698358,-12.97606612995105,,,,,80.0
725,2021-01,0.0,0.0006167283781148,,,,,,80.0
726,2021-01,0.0,0.00062860957064,-15.377675270436043,,,,,80.0
727,2021-01,0.0,0.0011181991425928,-13.495523875246732,,,,,10.0
728,2021-01,0.0,0.0007021106125973,-14.71793692218174,,,,,10.0
729,2021-01,0.0,0.0034925792244848,-4.505667524440284,,,,,10.0
730,2021-01,0.0,0.0006210934249338,-12.13254215691677,,,,,10.0
731,2021-01,0.0,0.0017811473337587,-8.692370785949038,,,,,10.0
732,2021-01,0.0,0.0008841942874369,-12.575323732437605,,,,,10.0
733,2021-01,0.0,0.0008472414396526,-13.54927330338582,,,,,10.0
734,2021-01,0.0,0.0027586337057528,-4.152896134571364,,,,,10.0
735,2021-01,0.0,0.0005967310197926,-11.915437874742707,,,,,10.0
736,2021-01,0.0,0.0007663093385872,-11.43236758324405,,,,,10.0
737,2021-01,0.0,0.0005674353368855,-8.999603823863461,,,,,10.0
738,2021-01,0.0,0.0018892060843882,-4.4229215724493685,,,,,10.0
739,2021-01,0.0,0.0008404057351526,-11.427447755875097,,,,,10.0
740,2021-01,0.0,0.0017438104875661,-3.4188779933478024,,,,,10.0
741,2021-01,0.0,0.0016982763884243,-3.674635150868383,,,,,10.0
742,2021-01,0.0,0.0008860213353677,-10.43638015254848,,,,,10.0
743,2021-01,0.0,0.0016244045026875,-3.0469666675854654,,,,,80.0
744,2021-01,0.0,0.0018621674306965,-4.220865409604937,,,,,30.0
745,2021-01,0.0,0.0009396325675425,-10.709518383395247,,,,,10.0
746,2021-01,0.0,0.0011256061372932,-10.802122497558557,,,,,10.0
747,2021-01,0.0,0.0009455036250528,-6.425897106633548,,,,,10.0
748,2021-01,0.0,0.002792649331468,-2.337844996298497,,,,,10.0
749,2021-01,0.0,0.0007813427475866,-4.104070634739344,,,,,10.0
750,2021-01,0.0,0.0,-3.840755782588815,,,,,10.0
751,2021-01,0.0,0.0009822336835441,-4.397194269651986,,,,,10.0
752,2021-01,0.0,0.0010909934303274,-4.358592844615337,,,,,10.0
753,2021-01,0.0,0.0012378420559343,-3.233108726510567,,,,,10.0
754,2021-01,0.0,0.0010721351829943,-4.77925334643291,,,,,10.0
755,2021-01,0.0,0.0,,,,,,100.0
756,2021-01,0.0,0.0009820055095133,,,,,,30.0
757,2021-01,0.0,0.0010708723095831,,,,,,80.0
758,2021-01,0.0,0.0,-15.313425158428856,,,,,10.0
759,2021-01,0.0,0.0,,,,,,80.0
760,2021-01,0.0,0.0,,,,,,80.0
761,2021-01,0.0,0.0008549209562715,,,,,,10.0
762,2021-01,0.0,0.0009130727378305,-11.093598839544484,,,,,10.0
763,2021-01,0.0,0.0,,,,,,10.0
764,2021-01,0.0,0.0,,,,,,10.0
765,2021-01,0.0,0.0,-1.3088862429382857,,,,,10.0
766,2021-01,0.0,0.0,,,,,,80.0
767,2021-01,0.0,0.0026246797172007,-2.105715740026085,,,,,10.0
768,2021-01,0.0,0.0,,,,,,10.0
769,2021-01,0.0,0.0024843256799158,,,,,,10.0
770,2021-01,0.0,0.0025033991662439,,,,,,10.0
771,2021-01,0.0,0.0,,,,,,10.0
772,2021-01,0.0,0.0,,,,,,10.0
773,2021-01,6650148.955473603,0.0005835043288278,17.758456371676562,,,,,30.0
774,2021-01,0.0,0.0018809478608545,-4.397413143034882,,,,,10.0
775,2021-01,0.0,0.0049704458443102,6.917953868578863,,,,,10.0
776,2021-01,0.0,0.0041646817311565,9.245308892217048,,,,,10.0
777,2021-01,0.0,0.0040184270469126,9.557471703970322,,,,,80.0
778,2021-01,0.0,0.0006884358701881,14.849148608792234,,,,,10.0
779,2021-01,0.0,0.0004841621843752,15.415691630045604,,,,,10.0
780,2021-01,385712.41525134526,0.0002396924565865,16.651988253029458,,,,,30.0
781,2021-01,0.0,0.0015613011894402,-8.056427960608207,,,,,10.0
782,2021-01,0.0,0.00166487605649,-6.262303949171496,,,,,10.0
783,2021-01,0.0,0.0017087127891954,-4.245183915989344,,,,,10.0
784,2021-01,0.0,0.0019901510206636,-6.4967931439799145,,,,,10.0
785,2021-01,0.0,0.0019827749458727,,,,,,10.0
786,2021-01,0.0,0.0022204875824627,-6.369497553880362,,,,,10.0
787,2021-01,0.0,0.0020058394598739,-3.0238276491882745,,,,,10.0
788,2021-01,0.0,0.0,,,,,,10.0
789,2021-01,0.0,0.0048085640994486,5.967186925744528,,,,,80.0
790,2021-01,0.0,0.0005252817258159,15.15410601356614,,,,,10.0
791,2021-01,0.0,0.0002205282328304,16.020002680952853,,,,,10.0
792,2021-01,552208.2430548884,0.0003440393013534,17.06275912049,,,,,10.0
793,2021-01,0.0,0.0,,,,,,10.0
794,2021-01,0.0,0.0004936416344849,-3.0523291128163432,0.1163223400911519,,,,30.0
795,2021-01,0.0,0.0003029500036751,-1.90365396584076,,,,,30.0
796,2021-01,0.0,0.0006836986668683,-6.302621607626612,,,,,30.0
797,2021-01,0.0,0.0005110326061165,-1.980777923631265,,,,,30.0
798,2021-01,0.0,0.0007029216615137,-8.105781660911695,,,,,10.0
799,2021-01,0.0,0.0007309209433969,-7.757586609761753,,,,,10.0
800,2021-01,0.0,0.0008140570705803,-7.008231934395861,,,,,30.0
801,2021-01,0.0,0.0006701335189518,-7.376733710176178,,,,,80.0
802,2021-01,0.0,0.0017240196465199,-10.567451953305898,,,,,10.0
803,2021-01,0.0,0.0023484500505114,4.90991104986119,,,,,10.0
804,2021-01,0.0,0.0,,,,,,10.0
805,2021-01,0.0,0.0030571661179931,3.3332905230414096,,,,,30.0
806,2021-01,0.0,0.003288865111141,4.996666885042559,,,,,10.0
807,2021-01,1624144.6205503468,0.0016984882501991,4.468965124226644,,,,,30.0
808,2021-01,0.0,0.0027983351404517,7.214271151634978,,,,,10.0
809,2021-01,0.0,0.0034304657519138,11.44634177915514,,,,,10.0
810,2021-01,4042987.6638573264,0.002692073530069,12.117796466929075,,,,,40.0
811,2021-01,2786381.1414034395,0.0030452139474938,11.261409236741658,,,,,10.0
812,2021-01,0.0,0.0022072596974946,12.373704692881612,,,,,80.0
813,2021-01,16921133.268262334,0.0023846053898418,12.469708904458846,,,,,90.0
814,2021-01,0.0,0.0,12.84311623522035,,,,,80.0
815,2021-01,0.0,0.0007874894765791,-7.954908588368369,,,,,10.0
816,2021-01,0.0,0.0007655288902697,,,,,,10.0
817,2021-01,0.0,0.0003451459576569,-3.4113089229898006,,,,,40.0
818,2021-01,0.0,0.000827093037742,-7.0143817696520046,,,,,10.0
819,2021-01,0.0,0.0008663377292729,-5.216695592736642,,,,,80.0
820,2021-01,0.0,0.0018335512252178,-9.98991799303278,,,,,10.0
821,2021-01,0.0,0.0007578920451578,-4.875027350969162,,,,,40.0
822,2021-01,0.0,0.0006781137116528,-4.214962981849567,,,,,80.0
823,2021-01,0.0,0.000413189071196,-2.1639185587564924,,,,,40.0
824,2021-01,0.0,0.0010722990957674,-5.136732975129121,,,,,40.0
825,2021-01,0.0,0.0014904815582212,-5.871920792774468,,,,,40.0
826,2021-01,0.0,0.0018073841808018,-4.891740920637654,,,,,40.0
827,2021-01,0.0,0.0023764847345925,-3.092742284724937,,,,,10.0
828,2021-01,0.0,0.0018342207995829,-1.8421870241882856,,,,,10.0
829,2021-01,0.0,0.0022253807512697,-1.0464993876795177,,,,,40.0
830,2021-01,0.0,0.0034796547023233,6.94870639924082,,,,,10.0
831,2021-01,0.0,0.0045698588921288,6.896797892000196,,,,,10.0
832,2021-01,0.0,0.0030137415853914,7.790554246253047,,,,,80.0
833,2021-01,0.0,0.003604597772437,8.67849107421002,,,,,10.0
834,2021-01,0.0,0.0,,,,,,80.0
835,2021-01,0.0,0.0,,,,,,80.0
